density,temperature,delta_phi,substance
39030.30333333333,730,-0.3927337475419369,water
39595.95988888889,730,-0.3954587720726038,water
40161.61644444444,730,-0.3992686145252713,water
40727.273,730,-0.4042049687143032,water
41292.92955555555,730,-0.4103115498075971,water
41858.58611111111,730,-0.4176341608301626,water
42424.242666666665,730,-0.426220771243041,water
42989.899222222215,730,-0.4361216082031786,water
43555.55577777777,730,-0.4473892606603734,water
44121.21233333333,730,-0.460078796027615,water
44686.86888888889,730,-0.4742478887992664,water
45252.52544444444,730,-0.4899569602098395,water
45818.18199999999,730,-0.5072693278377487,water
46383.83855555555,730,-0.5262513639636137,water
46949.49511111111,730,-0.5469726614916944,water
47515.151666666665,730,-0.5695062063261092,water
48080.808222222215,730,-0.5939285552505498,water
48646.46477777777,730,-0.6203200185755233,water
49212.12133333333,730,-0.6487648470797731,water
49777.777888888886,730,-0.679351423063583,water
50343.43444444444,730,-0.7121724556423662,water
50909.09099999999,730,-0.7473251807216159,water
51474.74755555555,730,-0.7849115664048703,water
52040.40411111111,730,-0.8250385248798081,water
52606.06066666666,730,-0.8678181321039076,water
53171.71722222221,730,-0.9133678568602602,water
53737.37377777777,730,-0.961810800980382,water
54303.03033333333,730,-1.0132759527268291,water
54868.686888888886,730,-1.0678984555024962,water
55434.34344444444,730,-1.1258198942025666,water
56000.0,730,-1.1871886016574218,water
0.001,780,-1.402106603339435,water
565.6575555555555,780,-1.429349184657717,water
1131.314111111111,780,-1.449812166487367,water
1696.9706666666666,780,-1.464150400730642,water
2262.6272222222224,780,-1.4729789657243924,water
2828.2837777777777,780,-1.4768745153798244,water
3393.940333333333,780,-1.476376239914884,water
3959.596888888889,780,-1.4719866281785488,water
4525.2534444444445,780,-1.464172163906484,water
5090.91,780,-1.4533640517928703,water
5656.566555555555,780,-1.439959040078353,water
6222.223111111111,780,-1.424320382585778,water
6787.879666666667,780,-1.4067789636096293,water
7353.536222222222,780,-1.3876345930394904,water
7919.192777777778,780,-1.3671574660942851,water
8484.849333333334,780,-1.3455897717473526,water
9050.505888888889,780,-1.3231474261071785,water
9616.162444444444,780,-1.3000219015021046,water
10181.819,780,-1.276382118628401,water
10747.475555555557,780,-1.252376367680117,water
11313.13211111111,780,-1.2281342246821905,water
11878.788666666667,780,-1.2037684310698975,water
12444.445222222224,780,-1.1793767076405572,water
13010.101777777778,780,-1.1550434780712762,water
13575.758333333331,780,-1.130841481959882,water
14141.414888888889,780,-1.106833262507681,water
14707.071444444444,780,-1.0830725192400947,water
15272.728,780,-1.0596053212771803,water
15838.384555555556,780,-1.0364711813851244,water
16404.04111111111,780,-1.0137039951489957,water
16969.697666666667,780,-0.9913328529610164,water
17535.35422222222,780,-0.9693827350455494,water
18101.010777777778,780,-0.947875101500274,water
18666.66733333333,780,-0.9268283905340714,water
19232.323888888888,780,-0.906258439092196,water
19797.980444444445,780,-0.8861788412926047,water
20363.637,780,-0.8666012617805992,water
20929.29355555556,780,-0.8475357229371425,water
21494.95011111111,780,-0.828990885773165,water
22060.606666666667,780,-0.8109743425632735,water
22626.26322222222,780,-0.7934929331580365,water
23191.919777777777,780,-0.7765530861175793,water
23757.57633333333,780,-0.7601611723604917,water
24323.232888888888,780,-0.7443238472454418,water
24888.889444444445,780,-0.7290483517689275,water
25454.546,780,-0.7143427476276456,water
26020.20255555556,780,-0.7002160730861942,water
26585.85911111111,780,-0.6866784223541504,water
27151.515666666663,780,-0.6737409651118219,water
27717.172222222223,780,-0.6614159312791684,water
28282.828777777777,780,-0.6497165880632962,water
28848.48533333333,780,-0.6386572325609158,water
29414.141888888887,780,-0.6282532153347036,water
29979.798444444445,780,-0.6185210004083164,water
30545.455,780,-0.6094782573252719,water
31111.111555555555,780,-0.6011439735472157,water
31676.768111111112,780,-0.5935385720590587,water
32242.424666666662,780,-0.5866840198743591,water
32808.081222222216,780,-0.5806039172048304,water
33373.73777777777,780,-0.5753235626272032,water
33939.39433333333,780,-0.5708699948631885,water
34505.05088888889,780,-0.5672720155356509,water
35070.70744444444,780,-0.564560199031179,water
35636.363999999994,780,-0.5627668956395792,water
36202.02055555555,780,-0.561926233116013,water
36767.67711111111,780,-0.5620741204291314,water
37333.333666666666,780,-0.5632482562361211,water
37898.990222222215,780,-0.5654881437997483,water
38464.64677777777,780,-0.5688351136376575,water
39030.30333333333,780,-0.5733323550329965,water
39595.95988888889,780,-0.5790249574894186,water
40161.61644444444,780,-0.5859599631525796,water
40727.273,780,-0.5941864310865905,water
41292.92955555555,780,-0.6037555140738217,water
41858.58611111111,780,-0.6147205483205876,water
42424.242666666665,780,-0.6271371561304893,water
42989.899222222215,780,-0.6410633612902137,water
43555.55577777777,780,-0.656559716620724,water
44121.21233333333,780,-0.6736894429102998,water
44686.86888888889,780,-0.6925185782690546,water
45252.52544444444,780,-0.7131161368433035,water
45818.18199999999,780,-0.7355542757967372,water
46383.83855555555,780,-0.7599084695079121,water
46949.49511111111,780,-0.7862576900379007,water
47515.151666666665,780,-0.8146845930835029,water
48080.808222222215,780,-0.8452757088399124,water
48646.46477777777,780,-0.8781216374365961,water
49212.12133333333,780,-0.913317248878178,water
49777.777888888886,780,-0.9509618876997076,water
50343.43444444444,780,-0.9911595828292624,water
50909.09099999999,780,-1.0340192634286278,water
51474.74755555555,780,-1.0796549817504844,water
52040.40411111111,780,-1.1281861442999284,water
52606.06066666666,780,-1.1797377528205244,water
53171.71722222221,780,-1.2344406568324562,water
53737.37377777777,780,-1.2924318196386566,water
54303.03033333333,780,-1.3538545998804783,water
54868.686888888886,780,-1.4188590508718226,water
55434.34344444444,780,-1.4876022400730684,water
56000.0,780,-1.5602485911871131,water
0.001,830,-1.6491834354304815,water
565.6575555555555,830,-1.66132446774829,water
1131.314111111111,830,-1.668474361600376,water
1696.9706666666666,830,-1.6711148395757784,water
2262.6272222222224,830,-1.669702215807265,water
2828.2837777777777,830,-1.6646672668652651,water
3393.940333333333,830,-1.6564151261397453,water
3959.596888888889,830,-1.6453252331020478,water
4525.2534444444445,830,-1.631751379010237,water
5090.91,830,-1.6160218794844816,water
5656.566555555555,830,-1.5984398942534348,water
6222.223111111111,830,-1.5792839051946346,water
6787.879666666667,830,-1.558808355567603,water
7353.536222222222,830,-1.537244446100004,water
7919.192777777778,830,-1.514801077387235,water
8484.849333333334,830,-1.4916659229504057,water
9050.505888888889,830,-1.4680066133049705,water
9616.162444444444,830,-1.4439720085300711,water
10181.819,830,-1.4196935350905215,water
10747.475555555557,830,-1.395286561996279,water
11313.13211111111,830,-1.3708517917174958,water
11878.788666666667,830,-1.346476642493892,water
12444.445222222224,830,-1.322236600652864,water
13010.101777777778,830,-1.298196524122044,water
13575.758333333331,830,-1.2744118813208007,water
14141.414888888889,830,-1.250929912866364,water
14707.071444444444,830,-1.2277907068757357,water
15272.728,830,-1.2050281819370627,water
15838.384555555556,830,-1.182670974961592,water
16404.04111111111,830,-1.160743234030193,water
16969.697666666667,830,-1.1392653189890187,water
17535.35422222222,830,-1.118254414918908,water
18101.010777777778,830,-1.097725065711327,water
18666.66733333333,830,-1.0776896368375724,water
19232.323888888888,830,-1.0581587179600227,water
19797.980444444445,830,-1.039141477215643,water
20363.637,830,-1.0206459796230123,water
20929.29355555556,830,-1.002679481853512,water
21494.95011111111,830,-0.9852487142467892,water
22060.606666666667,830,-0.9683601581713628,water
22626.26322222222,830,-0.9520203225997876,water
23191.919777777777,830,-0.936236018492618,water
23757.57633333333,830,-0.9210146242157295,water
24323.232888888888,830,-0.9063643311183116,water
24888.889444444445,830,-0.892294356917305,water
25454.546,830,-0.8788151164295362,water
26020.20255555556,830,-0.8659383441952504,water
26585.85911111111,830,-0.85367717037275,water
27151.515666666663,830,-0.8420461581071765,water
27717.172222222223,830,-0.8310613156046739,water
28282.828777777777,830,-0.8207400981625451,water
28848.48533333333,830,-0.8111014140381289,water
29414.141888888887,830,-0.8021656437727708,water
29979.798444444445,830,-0.7939546766588562,water
30545.455,830,-0.7864919620770389,water
31111.111555555555,830,-0.7798025689885696,water
31676.768111111112,830,-0.7739132449175861,water
32242.424666666662,830,-0.7688524664331696,water
32808.081222222216,830,-0.7646504758005526,water
33373.73777777777,830,-0.7613393020170236,water
33939.39433333333,830,-0.7589527677743171,water
34505.05088888889,830,-0.7575264862262984,water
35070.70744444444,830,-0.7570978525096664,water
35636.363999999994,830,-0.7577060349269962,water
36202.02055555555,830,-0.7593919699612138,water
36767.67711111111,830,-0.7621983642933913,water
37333.333666666666,830,-0.7661697060666426,water
37898.990222222215,830,-0.7713522869340294,water
38464.64677777777,830,-0.7777942359644106,water
39030.30333333333,830,-0.7855455661820389,water
39595.95988888889,830,-0.7946582343029759,water
40161.61644444444,830,-0.8051862140323531,water
40727.273,830,-0.8171855830710002,water
41292.92955555555,830,-0.8307146237416256,water
41858.58611111111,830,-0.8458339368994938,water
42424.242666666665,830,-0.8626065685577204,water
42989.899222222215,830,-0.881098148453576,water
43555.55577777777,830,-0.901377039623542,water
44121.21233333333,830,-0.9235144979512896,water
44686.86888888889,830,-0.947584840609334,water
45252.52544444444,830,-0.97366562233078,water
45818.18199999999,830,-1.0018378185218622,water
46383.83855555555,830,-1.0321860143522374,water
46949.49511111111,830,-1.064798599130703,water
47515.151666666665,830,-1.099767965481354,water
48080.808222222215,830,-1.1371907130718988,water
48646.46477777777,830,-1.1771678568981558,water
49212.12133333333,830,-1.2198050403936422,water
49777.777888888886,830,-1.2652127538992632,water
50343.43444444444,830,-1.313506559287871,water
50909.09099999999,830,-1.3648073217909706,water
51474.74755555555,830,-1.4192414503083683,water
52040.40411111111,830,-1.4769411477008818,water
52606.06066666666,830,-1.5380446727643258,water
53171.71722222221,830,-1.602696615761467,water
53737.37377777777,830,-1.6710481895492215,water
54303.03033333333,830,-1.7432575384820683,water
54868.686888888886,830,-1.819490067402231,water
55434.34344444444,830,-1.899918793147056,water
56000.0,830,-1.984724721118912,water
0.001,880,-1.86743383944218,water
565.6575555555555,880,-1.8714503487001788,water
1131.314111111111,880,-1.8714368182868573,water
1696.9706666666666,880,-1.867790359865984,water
2262.6272222222224,880,-1.860887640356205,water
2828.2837777777777,880,-1.851084690447372,water
3393.940333333333,880,-1.8387167532775823,water
3959.596888888889,880,-1.824098205490488,water
4525.2534444444445,880,-1.8075225714070984,water
5090.91,880,-1.7892626456712502,water
5656.566555555555,880,-1.7695707344545295,water
6222.223111111111,880,-1.748679020238463,water
6787.879666666667,880,-1.7268000504371066,water
7353.536222222222,880,-1.7041273457840225,water
7919.192777777778,880,-1.680836120578527,water
8484.849333333334,880,-1.6570841036415218,water
9050.505888888889,880,-1.6330124462314832,water
9616.162444444444,880,-1.608746701253576,water
10181.819,880,-1.584397856867991,water
10747.475555555557,880,-1.56006340705938,water
11313.13211111111,880,-1.5358284418258867,water
11878.788666666667,880,-1.5117667403266606,water
12444.445222222224,880,-1.487941851506012,water
13010.101777777778,880,-1.464408148298203,water
13575.758333333331,880,-1.441211843397874,water
14141.414888888889,880,-1.418391956652569,water
14707.071444444444,880,-1.39598122629238,water
15272.728,880,-1.3740069583670638,water
15838.384555555556,880,-1.3524918108522268,water
16404.04111111111,880,-1.331454510866762,water
16969.697666666667,880,-1.3109105053018757,water
17535.35422222222,880,-1.2908725468927598,water
18101.010777777778,880,-1.27135121936836,water
18666.66733333333,880,-1.252355406775267,water
19232.323888888888,880,-1.2338927133270872,water
19797.980444444445,880,-1.215969841077225,water
20363.637,880,-1.1985929331894127,water
20929.29355555556,880,-1.181767890402535,water
21494.95011111111,880,-1.1655006672966088,water
22060.606666666667,880,-1.1497975530985838,water
22626.26322222222,880,-1.1346654391282835,water
23191.919777777777,880,-1.120112071917181,water
23757.57633333333,880,-1.1061462880934538,water
24323.232888888888,880,-1.0927782250091336,water
24888.889444444445,880,-1.0800195004230548,water
25454.546,880,-1.0678833557035037,water
26020.20255555556,880,-1.0563847598734977,water
26585.85911111111,880,-1.045540475792606,water
27151.515666666663,880,-1.0353690938862583,water
27717.172222222223,880,-1.02589104203967,water
28282.828777777777,880,-1.0171285817263924,water
28848.48533333333,880,-1.0091057997878297,water
29414.141888888887,880,-1.001848602757183,water
29979.798444444445,880,-0.9953847170050912,water
30545.455,880,-0.989743694323723,water
31111.111555555555,880,-0.9849569198539516,water
31676.768111111112,880,-0.9810576181032112,water
32242.424666666662,880,-0.9780808532786232,water
32808.081222222216,880,-0.9760635218540312,water
33373.73777777777,880,-0.9750443375075316,water
33939.39433333333,880,-0.9750638106077868,water
34505.05088888889,880,-0.9761642258096164,water
35070.70744444444,880,-0.9783896218712056,water
35636.363999999994,880,-0.9817857776295168,water
36202.02055555555,880,-0.9864002074326836,water
36767.67711111111,880,-0.9922821685130911,water
37333.333666666666,880,-0.9994826820056364,water
37898.990222222215,880,-1.008054568680825,water
38464.64677777777,880,-1.018052499987777,water
39030.30333333333,880,-1.0295330646486274,water
39595.95988888889,880,-1.0425548507688296,water
40161.61644444444,880,-1.0571785431849892,water
40727.273,880,-1.0734670355476117,water
41292.92955555555,880,-1.0914855564278936,water
41858.58611111111,880,-1.111301808553774,water
42424.242666666665,880,-1.132986120132086,water
42989.899222222215,880,-1.1566116071112116,water
43555.55577777777,880,-1.182254345186016,water
44121.21233333333,880,-1.2099935503519037,water
44686.86888888889,880,-1.2399117668698765,water
45252.52544444444,880,-1.272095061613523,water
45818.18199999999,880,-1.3066332239202685,water
46383.83855555555,880,-1.3436199702614813,water
46949.49511111111,880,-1.383153153265854,water
47515.151666666665,880,-1.4253349748763653,water
48080.808222222215,880,-1.4702722036783102,water
48646.46477777777,880,-1.5180763967010438,water
49212.12133333333,880,-1.5688641262609917,water
49777.777888888886,880,-1.6227572126710113,water
50343.43444444444,880,-1.679882963887605,water
50909.09099999999,880,-1.7403744233984235,water
51474.74755555555,880,-1.8043706278649496,water
52040.40411111111,880,-1.8720168762297416,water
52606.06066666666,880,-1.94346501217079,water
53171.71722222221,880,-2.0188737219416657,water
53737.37377777777,880,-2.0984088497757343,water
54303.03033333333,880,-2.182243733158159,water
54868.686888888886,880,-2.270559560385068,water
55434.34344444444,880,-2.3635457529390447,water
56000.0,880,-2.461400375319159,water
